Project Type,Project Phase Name,Spend_Ratio,Estimate_Ratio,Budget_Per_Day,Project Status Name,Budget,Final_Estimate,Actual_Spend,Planned_Duration,Is_Delayed,Project Start_Month
SCA CIP,Scope,1.2424145555289166,1.2424145555289166,825.032967032967,Complete,75078.0,93278.0,93278.0,91,1,May
SCA CIP,Design,0.8763952156423985,1.0118889688057753,2007.433155080214,Complete,375390.0,379853.0,328990.0,187,1,June
SCA CIP,Scope,3.2527756653992395,3.4443852978453737,292.22222222222223,Complete,39450.0,135881.0,128322.0,135,1,February
SCA CIP,Design,0.6298122294900582,0.7772028594053392,1197.2337662337663,Complete,184374.0,143296.0,116121.0,154,0,December
SCA CIP,Scope,1.8979032258064517,1.8979032258064517,49.20634920634921,Complete,6200.0,11767.0,11767.0,126,0,September
SCA CIP,Design,1.6871326164874552,1.6871326164874552,154.14364640883977,Complete,27900.0,47071.0,47071.0,181,0,October
SCA CIP RESOA,Scope,0.9180602358949765,1.0,0.0,Complete,0.0,15480.0,15480.0,125,1,December
SCA CIP RESOA,Design,1.2122390330487702,1.361930521511284,255.3453237410072,Complete,35493.0,48339.0,43026.0,139,1,May
SCA CIP,Scope,2.55050964097903,2.63034798415893,125.9959100204499,Complete,61612.0,162061.0,157142.0,489,0,March
SCA CIP,Design,0.8582231999030018,1.1652676978504495,6872.976190476191,Complete,288665.0,336372.0,247739.0,42,0,June
SCA CIP,Scope,1.571227501492792,1.571227501492792,1116.4761904761904,Complete,140676.0,221034.0,221034.0,126,0,May
SCA CIP,Design,1.528306169831272,1.8491779113603972,4490.529032258065,Complete,696032.0,1287087.0,1063750.0,155,0,July
SCA CIP,Scope,0.7851939859407929,0.7851939859407929,574.8048780487804,Complete,70701.0,55514.0,55514.0,123,1,August
SCA CIP,Design,0.6072196758809068,0.620055558297025,3189.8425925925926,Complete,344503.0,213611.0,209189.0,108,0,March
SCA CIP,Scope,1.7454535056616722,1.7454535056616722,225.6258064516129,Complete,34972.0,61042.0,61042.0,155,1,June
SCA CIP,Design,0.975105514188656,1.1115304990335015,1150.3815789473683,Complete,174858.0,194360.0,170505.0,152,1,January
SCA CIP RESOA,Scope,1.0,1.0,320.4818181818182,Complete,35253.0,35253.0,35253.0,110,1,December
SCA CIP RESOA,Scope,0.9180602358949765,1.0,0.0,Complete,0.0,0.0,0.0,91,1,July
SCA CIP,Scope,1.0,1.0,9.654676258992806,Complete,1342.0,1342.0,1342.0,139,1,December
SCA CIP,Design,1.0,1.0,4.296774193548387,Complete,666.0,666.0,666.0,155,1,July
SCA CIP,Scope,1.0,1.0,70.17985611510791,Complete,9755.0,9755.0,9755.0,139,1,December
SCA CIP,Design,1.0,1.0,31.24516129032258,Complete,4843.0,4843.0,4843.0,155,1,July
SCA CIP,Scope,0.935951047794552,1.0,304.51079136690646,Complete,42327.0,42327.0,39616.0,139,1,December
SCA CIP,Design,0.5030559746238057,1.0,333.56129032258065,Complete,51702.0,51702.0,26009.0,155,1,July
SCA CIP,Scope,0.2037871956717764,0.2037871956717764,26.830645161290324,Complete,3327.0,678.0,678.0,124,0,May
SCA CIP,Design,0.18122912491649967,0.18122912491649967,82.70718232044199,Complete,14970.0,2713.0,2713.0,181,0,June
SCA CIP,Scope,2.0081455805892547,2.0081455805892547,46.53225806451613,Complete,5770.0,11587.0,11587.0,124,1,July
SCA CIP,Scope,1.400418410041841,1.400418410041841,38.24,Complete,4780.0,6694.0,6694.0,125,0,October
SCA CIP,Design,1.2448628544862854,1.2448628544862854,118.83977900552486,Complete,21510.0,26777.0,26777.0,181,0,October
SCA CIP,Scope,1.162532823575831,1.162532823575831,477.26623376623377,Complete,73499.0,85445.0,85445.0,154,0,June
SCA CIP,Design,0.9940141698465215,1.0462154560672758,2231.685534591195,Complete,354838.0,371237.0,352714.0,159,0,September
SCA CIP,Scope,0.970859375,1.0191614583333333,1054.9450549450548,Complete,192000.0,195679.0,186405.0,182,0,June
SCA CIP,Design,0.4625416666666667,0.4625416666666667,3794.4664031620555,Complete,960000.0,444040.0,444040.0,253,0,October
SCA CIP,Scope,0.9540626238604836,0.9540626238604836,634.7169811320755,Complete,100920.0,96284.0,96284.0,159,0,October
SCA CIP,Design,1.052910721363456,1.086749405469679,2621.2987012987014,Complete,403680.0,438699.0,425039.0,154,0,December
SCA CIP,Scope,1.0213946006434467,1.0256679255839978,785.6043956043956,Complete,142980.0,146650.0,146039.0,182,0,June
SCA CIP,Design,0.4110253182263254,0.4171772275842775,3016.4556962025317,Complete,714900.0,298240.0,293842.0,237,0,October
SCA CIP,Scope,2.0448500282965476,2.0448500282965476,77.67032967032966,Complete,14136.0,28906.0,28906.0,182,0,October
SCA CIP,Design,1.934461020892613,1.9452610397572747,363.49142857142857,Complete,63611.0,123740.0,123053.0,175,0,February
SCA CIP,Scope,1.7690399350150388,1.803398537838372,983.0719424460432,Complete,136647.0,246429.0,241734.0,139,1,August
SCA CIP,Design,0.8940896546291934,0.8940896546291934,4397.849673202614,Complete,672871.0,601607.0,601607.0,153,0,January
SCA CIP,Scope,0.553125,0.553125,39.66942148760331,Complete,4800.0,2655.0,2655.0,121,0,July
SCA CIP,Design,0.4918518518518519,0.4918518518518519,118.68131868131869,Complete,21600.0,10624.0,10624.0,182,0,July
SCA CIP,Scope,0.9164098233762579,1.0994370558018436,986.875,Complete,142110.0,156241.0,130231.0,144,0,September
SCA CIP,Design,0.614841158481235,0.614841158481235,4644.1241830065355,Complete,710551.0,436876.0,436876.0,153,0,January
SCA CIP,Scope,0.4562248995983936,0.4562248995983936,41.15702479338843,Complete,4980.0,2272.0,2272.0,121,0,March
SCA CIP,Design,0.40553324408746094,0.40553324408746094,127.32954545454545,Complete,22410.0,9088.0,9088.0,176,0,March
SCA CIP RESOA,Scope,0.9180602358949765,1.0,0.0,Complete,0.0,30736.0,30736.0,91,1,July
SCA CIP RESOA,Design,1.2547890128158041,1.283010844142037,366.90070921985813,Complete,51733.0,66374.0,64914.0,141,1,October
SCA CIP,Scope,0.6111317627743444,0.6111317627743444,1489.9153846153847,Complete,387378.0,236739.0,236739.0,260,0,June
SCA CIP,Design,0.5967789632909637,0.6170511079183383,9434.888888888889,Complete,1528452.0,943133.0,912148.0,162,0,December
SCA CIP,Scope,1.1852213624254726,1.1852213624254726,1732.5274725274726,Complete,157660.0,186862.0,186862.0,91,1,August
SCA CIP,Design,0.6383559558543702,0.9332703285551186,4215.508021390375,Complete,788300.0,735697.0,503216.0,187,1,December
SCA CIP,Scope,2.073938934976421,2.1742797149839936,212.05109489051094,Complete,29051.0,63165.0,60250.0,137,1,January
SCA CIP,Design,0.7322157584936835,0.7738873016419401,913.5534591194969,Complete,145255.0,112411.0,106358.0,159,1,August
SCA CIP,Scope,1.2583705672756065,1.2761438832645213,512.4927536231884,Complete,70724.0,90254.0,88997.0,138,0,June
SCA CIP,Design,0.6487169770769587,0.6682097630776714,2266.7820512820513,Complete,353618.0,236291.0,229398.0,156,1,November
SCA CIP,Scope,0.9577321238770548,0.9577321238770548,497.68840579710144,Complete,68681.0,65778.0,65778.0,138,1,June
SCA CIP,Design,0.8067926011505616,0.8067926011505616,2139.082802547771,Complete,335836.0,270950.0,270950.0,157,1,November
SCA CIP,Scope,0.8783621337340346,0.8783621337340346,71.94594594594595,Complete,13310.0,11691.0,11691.0,185,0,September
SCA CIP,Design,0.8303681442524418,0.8303681442524418,369.72222222222223,Complete,66550.0,55261.0,55261.0,180,0,November
SCA CIP,Scope,1.472135368769542,1.472135368769542,89.86776859504133,Complete,10874.0,16008.0,16008.0,121,0,August
SCA CIP,Design,0.9303741851102528,1.0819692232235913,317.74675324675326,Complete,48933.0,52944.0,45526.0,154,0,December
SCA CIP,Scope,1.0184484676848387,1.0184484676848387,353.10714285714283,Complete,49435.0,50347.0,50347.0,140,0,November
SCA CIP,Design,0.556864787777952,0.5913037761516327,1300.9276315789473,Complete,197741.0,116925.0,110115.0,152,1,March
SCA CIP,Scope,1.0938890189651136,1.0938890189651136,798.8920863309353,Complete,111046.0,121472.0,121472.0,139,1,June
SCA CIP,Design,0.03018017693504697,0.6875468272722033,3628.967320261438,Complete,555232.0,381748.0,16757.0,153,0,February
SCA CIP,Scope,1.3089391197786522,1.308996562981685,573.9065934065934,Complete,104451.0,136726.0,136720.0,182,0,June
SCA CIP,Design,0.6533933047262895,0.6533933047262895,2280.5633187772924,Complete,522249.0,341234.0,341234.0,229,0,October
SCA CIP,Scope,0.8666581474673404,0.9202062301559997,1117.923076923077,Complete,203462.0,187227.0,176332.0,182,0,June
SCA CIP,Design,0.4012039576105768,0.4012039576105768,4098.493927125506,Complete,1012328.0,406150.0,406150.0,247,0,October
SCA CIP,Scope,2.9522798675384223,2.9522798675384223,45.47104247104247,Complete,11777.0,34769.0,34769.0,259,0,May
SCA CIP,Design,2.6244433542154124,2.6244433542154124,193.4160583941606,Complete,52996.0,139085.0,139085.0,274,0,October
SCA CIP RESOA,Scope,0.9180602358949765,1.0,0.0,Complete,0.0,25716.0,25716.0,122,1,March
SCA CIP RESOA,Design,1.0175272727272728,1.330618181818182,585.1063829787234,Complete,82500.0,109776.0,83946.0,141,1,October
SCA CIP RESOA,Scope,0.9180602358949765,1.0,0.0,Complete,0.0,293.0,293.0,91,1,March
SCA CIP RESOA,Design,0.12348412949488559,0.12348412949488559,74.0859375,Complete,9483.0,1171.0,1171.0,128,1,November
SCA CIP,Scope,1.4096628959972104,1.4096628959972104,1354.263888888889,Complete,195014.0,274904.0,274904.0,144,1,September
SCA CIP,Design,0.6522289852839201,0.7313670801551224,6489.5,Complete,973425.0,711931.0,634896.0,150,1,March
SCA CIP,Scope,5.126036363636364,5.126036363636364,152.77777777777777,Complete,13750.0,70483.0,70483.0,90,1,March
SCA CIP,Design,1.5765381818181818,2.3265018181818182,373.64130434782606,Complete,68750.0,159947.0,108387.0,184,0,January
SCA CIP RESOA,Scope,0.9180602358949765,1.0,0.0,Complete,0.0,6655.0,6655.0,68,1,June
SCA CIP RESOA,Design,0.8661904761904762,0.8661904761904762,33.333333333333336,Complete,2100.0,1819.0,1819.0,63,1,September
SCA CIP,Scope,0.5684334116068434,0.5684334116068434,49.68333333333333,Complete,5962.0,3389.0,3389.0,120,0,March
SCA CIP,Design,0.5051619395475383,0.5051619395475383,152.44886363636363,Complete,26831.0,13554.0,13554.0,176,0,April
SCA CIP,Scope,1.0265228936992032,1.0265228936992032,869.020979020979,Complete,124270.0,127566.0,127566.0,143,1,August
SCA CIP,Design,0.5614210992194415,0.6115426088355999,3550.5714285714284,Complete,621350.0,379982.0,348839.0,175,1,September
SCA CIP,Scope,1.1967425504349436,1.1967425504349436,86.448,Complete,10806.0,12932.0,12932.0,125,0,May
SCA CIP,Design,0.6103810640179325,0.8532091225039588,342.443661971831,Complete,48627.0,41489.0,29681.0,142,0,August
SCA CIP RESOA,Scope,0.9180602358949765,1.0,0.0,Complete,0.0,27445.0,27445.0,95,1,December
SCA CIP RESOA,Design,0.9386182873039839,0.9386182873039839,600.8071428571428,Complete,84113.0,78950.0,78950.0,140,1,August
SCA CIP RESOA,Construction,0.8517221254002351,0.9702395330928545,4586.059479553904,Complete,1233650.0,1196936.0,1050727.0,269,1,October
SCA CIP RESOA,"CM,F&E",1.0661847752428282,1.364034096988575,312.68773234200745,Complete,84113.0,114733.0,89680.0,269,1,October
SCA CIP,Scope,0.5636363636363636,0.5636363636363636,36.36363636363637,Complete,4400.0,2480.0,2480.0,121,0,July
SCA CIP,Design,0.5011111111111111,0.5011111111111111,108.79120879120879,Complete,19800.0,9922.0,9922.0,182,0,July
SCA CIP,Scope,0.9876472746544906,1.190978026010029,398.8455284552846,Complete,49058.0,58427.0,48452.0,123,1,May
SCA CIP,Design,1.0967466069797764,1.1144943066941875,1035.1530054644809,Complete,189433.0,211122.0,207760.0,183,1,November
SCA CIP,Scope,0.886865932342352,0.9304263358642569,1246.8,Complete,112212.0,104405.0,99517.0,90,1,February
SCA CIP,Design,0.7263238756570142,1.0675808869267334,2984.3670212765956,Complete,561061.0,598978.0,407512.0,188,1,October
SCA CIP RESOA,Scope,0.9180602358949765,1.0,0.0,Complete,0.0,12421.0,12421.0,94,1,June
SCA CIP RESOA,Design,0.9610625909752547,1.2052886948083454,298.69565217391306,Complete,41220.0,49682.0,39615.0,138,0,January
SCA CIP,Scope,1.174184817631138,1.174184817631138,252.3252032520325,Complete,31036.0,36442.0,36442.0,123,0,May
SCA CIP,Design,0.7003756903229132,0.7409669998260097,988.4140127388536,Complete,155181.0,114984.0,108685.0,157,1,October
SCA CIP,Scope,2.0494214819618417,2.0494214819618417,114.44921875,Complete,29299.0,60046.0,60046.0,256,0,May
SCA CIP,Design,1.715542693017051,1.7445125640595727,399.93294460641397,Complete,137177.0,239307.0,235333.0,343,0,August
SCA CIP RESOA,Scope,0.9180602358949765,1.0,0.0,Complete,0.0,216895.0,214889.0,123,1,May
SCA CIP RESOA,Design,2.755616508493792,2.9279865415912374,1125.2469135802469,Complete,273435.0,800614.0,753482.0,243,1,July
SCA CIP,Scope,0.7981989994441356,0.7981989994441356,743.3884297520661,Complete,89950.0,71798.0,71798.0,121,1,May
SCA CIP,Design,0.7761845469705392,0.9012229016120067,3235.611510791367,Complete,449750.0,405325.0,349089.0,139,1,December
SCA CIP,Scope,1.5490969899665552,1.5490969899665552,164.28571428571428,Complete,14950.0,23159.0,23159.0,91,0,June
SCA CIP,Design,0.22026755852842808,1.5829966555183947,395.5026455026455,Complete,74750.0,118329.0,16465.0,189,1,September
SCA CIP,Scope,1.045192619846337,1.045192619846337,275.85074626865674,Complete,73928.0,77269.0,77269.0,268,1,June
SCA CIP,Design,0.693224850526853,0.712979662373361,2759.024,Complete,344878.0,245891.0,239078.0,125,1,April
3K,Scope,0.6699728178797946,0.6699728178797946,6757.142857142857,Complete,331100.0,221828.0,221828.0,49,0,July
3K,Design,0.46604047115675024,0.482039665760596,15850.531914893618,Complete,1489950.0,718215.0,694377.0,94,1,September
SCA CIP RESOA,Scope,0.9180602358949765,1.0,0.0,Complete,0.0,2773.0,2773.0,120,0,February
SCA CIP RESOA,Design,0.5387679751263117,0.5387679751263117,116.29378531073446,Complete,20584.0,11090.0,11090.0,177,0,February
SCA CIP,Scope,1.2210511373718016,1.2210511373718016,414.3970588235294,Complete,56358.0,68816.0,68816.0,136,0,April
SCA CIP,Design,0.8911324665001136,0.8911324665001136,1783.493670886076,Complete,281792.0,251114.0,251114.0,158,1,September
SCA CIP,Scope,0.46955555555555556,0.46955555555555556,36.58536585365854,Complete,4500.0,2113.0,2113.0,123,0,March
SCA CIP,Design,0.4173827160493827,0.4173827160493827,114.40677966101696,Complete,20250.0,8452.0,8452.0,177,0,March
SCA CIP,Scope,1.135338439195144,1.135338439195144,579.5755395683453,Complete,80561.0,91464.0,91464.0,139,1,December
SCA CIP,Design,0.26548069966378685,0.5224762735668383,2441.246753246753,Complete,375952.0,196426.0,99808.0,154,1,May
SCA CIP,Scope,1.3956074287291511,1.403178108118765,1295.8175182481752,Complete,177527.0,249102.0,247758.0,137,1,January
SCA CIP,Scope,0.0,1.4072818718565494,100.50549450549451,Complete,9146.0,12871.0,0.0,91,0,January
SCA CIP,Scope,1.3950497395968808,1.485008757174814,449.35324675324676,Complete,173001.0,256908.0,241345.0,385,0,January
SCA CIP,Design,0.44420244115042506,0.5564854185308242,5616.896103896104,Complete,865002.0,481361.0,384236.0,154,0,December
SCA CIP,Scope,1.250629965492336,1.272650670090683,896.4748201438849,Complete,124610.0,158585.0,155841.0,139,1,July
SCA CIP,Design,0.7237268277024316,0.9257860524837493,3601.4450867052024,Complete,623050.0,576811.0,450918.0,173,1,November
SCA CIP,Scope,0.7378215357983284,1.2328311379189094,803.7173913043479,Complete,110913.0,136737.0,81834.0,138,1,June
SCA CIP,Scope,0.7994746059544658,0.7994746059544658,28.55,Complete,3426.0,2739.0,2739.0,120,0,June
SCA CIP,Design,0.710671423937723,0.710671423937723,85.63888888888889,Complete,15415.0,10955.0,10955.0,180,0,June
SCA CIP,Scope,1.5987910842463167,1.633576472639563,247.5611510791367,Complete,34411.0,56213.0,55016.0,139,0,July
SCA CIP,Design,0.7223329749208102,0.7509517305512772,1095.8917197452229,Complete,172055.0,129205.0,124281.0,157,1,November
SCA CIP,Scope,0.8590317764981873,0.8590317764981873,38.752066115702476,Complete,4689.0,4028.0,4028.0,121,0,June
SCA CIP,Design,0.7634959002796341,0.7634959002796341,118.53370786516854,Complete,21099.0,16109.0,16109.0,178,0,June
SCA CIP,Scope,1.6262867647058823,1.6262867647058823,391.1111111111111,Complete,59840.0,97317.0,97317.0,153,0,February
SCA CIP,Design,1.3949619152342405,1.6229223832808046,1968.4276315789473,Complete,299201.0,485580.0,417374.0,152,0,April
SCA CIP,Scope,0.7029550956567742,0.7231272605992997,1207.6597222222222,Complete,173903.0,125754.0,122246.0,144,0,September
SCA CIP,Design,0.3742656834376826,0.3744036912489247,5646.207792207792,Complete,869516.0,325550.0,325430.0,154,0,December
SCA CIP,Scope,1.5716263261743164,1.5716263261743164,645.34,Complete,96801.0,152135.0,152135.0,150,0,February
SCA CIP,Design,1.1449763741133836,1.2747772224552327,3163.418300653595,Complete,484003.0,616996.0,554172.0,153,1,April
SCA CIP,Scope,1.1437630531928547,1.1902120013534483,1233.1942446043165,Complete,171414.0,204019.0,196057.0,139,1,May
SCA CIP,Scope,1.043652784746613,1.043652784746613,33.21666666666667,Complete,3986.0,4160.0,4160.0,120,0,July
SCA CIP,Design,0.9277988403211418,0.9277988403211418,98.54945054945055,Complete,17936.0,16641.0,16641.0,182,0,August
SCA CIP,Scope,2.1386424731182796,2.1386424731182796,58.81422924901186,Complete,14880.0,31823.0,31823.0,253,0,May
SCA CIP,Design,1.7773446833930704,1.7773446833930704,233.31010452961672,Complete,66960.0,119011.0,119011.0,287,1,October
SCA CIP,Construction,0.7375347608453837,0.9913155821282907,2370.989010989011,Complete,863040.0,855545.0,636522.0,364,1,July
SCA CIP,"CM,F&E",0.9320955238809703,1.0029194798699674,439.45054945054943,Complete,159960.0,160427.0,149098.0,364,1,July
SCA CIP,Scope,1.395843989769821,1.395843989769821,62.06349206349206,Complete,15640.0,21831.0,21831.0,252,0,May
SCA CIP,Design,1.2413469735720375,1.2413469735720375,263.59550561797755,Complete,70380.0,87366.0,87366.0,267,0,November
SCA CIP,Construction,0.8217424376047271,0.9271728106534968,2492.087912087912,Complete,907120.0,841057.0,745419.0,364,1,June
SCA CIP,"CM,F&E",0.8297329447451377,0.839035270326533,461.8956043956044,Complete,168130.0,141067.0,139503.0,364,1,June
SCA CIP,Scope,1.5553333333333332,1.5553333333333332,490.19607843137254,Complete,75000.0,116650.0,116650.0,153,0,April
SCA CIP,Design,1.347688,1.455408,2435.064935064935,Complete,375000.0,545778.0,505383.0,154,0,June
SCA CIP,Scope,1.0145107794361525,1.0145107794361525,20.1,Complete,2412.0,2447.0,2447.0,120,0,January
SCA CIP,Design,0.9020457058606709,0.9020457058606709,61.31073446327684,Complete,10852.0,9789.0,9789.0,177,0,January
SCA CIP,Scope,1.8507009345794392,1.8507009345794392,69.59349593495935,Complete,8560.0,15842.0,15842.0,123,0,June
SCA CIP,Design,1.0903946002076843,2.09561266874351,251.76470588235293,Complete,38520.0,80723.0,42002.0,153,0,October
SCA CIP,Scope,0.8776402039329935,0.8776402039329935,34.61344537815126,Complete,4119.0,3615.0,3615.0,119,0,January
SCA CIP,Design,0.7801154447861035,0.7801154447861035,104.72881355932203,Complete,18537.0,14461.0,14461.0,177,0,February
SCA CIP,Scope,0.7530158436558904,1.0738195291411132,1272.0808823529412,Complete,173003.0,185774.0,130274.0,136,0,July
SCA CIP,Design,0.6352784225956514,1.2055996652085048,5179.736526946108,Complete,865016.0,1042863.0,549526.0,167,1,March
SCA CIP,Scope,1.677416607039422,1.7464138471498176,422.28776978417267,Complete,58698.0,102511.0,98461.0,139,1,May
SCA CIP,Design,0.7367766786308325,0.7823899150836032,1854.3831168831168,Complete,285575.0,223431.0,210405.0,154,0,November
SCA CIP,Scope,1.1955241460541814,1.1955241460541814,93.2967032967033,Complete,16980.0,20300.0,20300.0,182,0,November
SCA CIP,Design,0.8172228765868342,0.8172228765868342,434.14772727272725,Complete,76410.0,62444.0,62444.0,176,0,January
SCA CIP,Construction,0.5604057511880103,0.940529426099671,2705.6043956043954,Complete,984840.0,926271.0,551910.0,364,1,October
